customer_id,gender,age,marital_status,education,region,annual_income
12937,Male,21,Married,PhD,East,1707295
12938,Male,38,Married,Master,East,1183035
12939,Female,42,Single,PhD,East,460015
12940,Male,28,Single,PhD,South,962705
12941,Male,27,Single,Master,East,1471933
12942,Female,45,Married,Bachelor,North,1541086
12943,Female,50,Married,Bachelor,East,327417
12944,Male,54,Married,PhD,East,532604
12945,Female,64,Married,Master,West,284011
12946,Female,68,Married,Master,North,1969224
12947,Male,61,Single,High School,North,407508
12948,Male,31,Married,PhD,West,1772533
12949,Female,35,Divorced,Master,East,373414
12950,Male,55,Married,Bachelor,South,818694
12951,Female,43,Single,Master,North,1741772
12952,Female,65,Married,Master,South,713747
12953,Male,41,Divorced,Master,South,913356
12954,Male,48,Married,Master,East,1944667
12955,Female,33,Divorced,Bachelor,South,1665700
12956,Female,54,Divorced,Master,South,510445
12957,Female,58,Single,PhD,South,1473519
12958,Female,26,Divorced,Master,West,748204
12959,Male,64,Married,Bachelor,West,1998617
12960,Female,24,Divorced,PhD,East,460331
12961,Male,25,Married,Master,North,718368
12962,Male,60,Married,Bachelor,East,466599
12963,Female,26,Married,PhD,North,1963751
12964,Male,41,Married,Master,South,1679670
12965,Male,48,Single,Master,North,1481077
12966,Female,23,Married,Master,North,892890
12967,Male,43,Single,PhD,North,480910
12968,Male,28,Divorced,High School,North,688322
12969,Female,39,Married,Master,West,673692
12970,Female,31,Divorced,Bachelor,South,1222046
12971,Female,30,Single,High School,North,1101434
12972,Female,48,Married,Master,North,1912615
12973,Female,40,Married,Bachelor,South,1884854
12974,Female,64,Single,Master,North,1570999
12975,Female,48,Divorced,Bachelor,East,1943676
12976,Male,49,Single,Master,North,544038
12977,Male,28,Divorced,Bachelor,East,1537980
12978,Female,39,Divorced,Bachelor,East,657589
12979,Male,68,Divorced,High School,East,887032
12980,Male,41,Married,High School,West,1203307
12981,Female,38,Single,PhD,West,241646
12982,Male,29,Married,Bachelor,South,497839
12983,Female,24,Single,Bachelor,East,873188
12984,Male,61,Divorced,High School,West,1162596
12985,Female,45,Married,PhD,East,406764
12986,Male,54,Married,Bachelor,West,1244125
12987,Male,29,Married,Master,South,985550
12988,Male,29,Divorced,Master,South,1541159
12989,Female,38,Single,PhD,West,596235
12990,Male,31,Divorced,Bachelor,West,1469107
12991,Male,33,Married,Bachelor,East,482492
12992,Female,58,Married,High School,South,381736
12993,Female,29,Divorced,High School,North,1617114
12994,Male,36,Married,Bachelor,East,510574
12995,Male,24,Married,Master,West,1608558
12996,Male,54,Single,High School,East,1945919
12997,Male,27,Single,Master,North,1774814
12998,Female,35,Single,Master,South,1402380
12999,Male,58,Single,Master,North,906830
13000,Male,31,Single,Master,West,1951221
13001,Female,52,Single,PhD,West,1119236
13002,Male,47,Married,PhD,West,1959017
13003,Male,50,Married,High School,West,1150902
13004,Male,37,Single,Bachelor,West,718717
13005,Female,56,Divorced,PhD,North,1422936
13006,Female,39,Single,Bachelor,South,1808715
13007,Male,27,Married,High School,South,468272
13008,Male,63,Divorced,Master,East,1063496
13009,Female,65,Divorced,Bachelor,East,1329084
13010,Male,41,Divorced,PhD,East,264345
13011,Male,48,Married,Bachelor,West,1680996
13012,Female,23,Divorced,PhD,South,1713608
13013,Female,34,Married,Bachelor,West,1424900
13014,Female,22,Married,PhD,East,488438
13015,Male,49,Single,Master,West,681069
13016,Male,38,Married,Bachelor,North,323334
13017,Male,57,Divorced,High School,East,1191144
13018,Male,65,Married,Bachelor,South,1335710
13019,Female,65,Married,PhD,South,1006918
13020,Male,44,Single,Bachelor,East,861892
13021,Male,66,Single,High School,South,354748
13022,Female,32,Married,Master,South,1870352
13023,Female,65,Married,Bachelor,East,1379338
13024,Male,52,Married,Master,East,1949668
13025,Female,38,Single,Master,West,1131643
13026,Female,33,Single,Master,West,975459
13027,Male,24,Divorced,PhD,North,1847578
13028,Male,43,Divorced,Bachelor,South,1625920
13029,Male,30,Divorced,Bachelor,East,1913657
13030,Male,25,Divorced,High School,North,969664
13031,Female,60,Single,Master,South,1757197
13032,Female,34,Single,PhD,South,1673012
13033,Male,54,Married,PhD,North,1992443
13034,Male,48,Divorced,High School,South,556827
13035,Female,28,Married,Bachelor,East,1914984
13036,Male,36,Married,Bachelor,North,1137408
13037,Male,51,Single,PhD,North,520391
13038,Male,27,Married,PhD,West,1388844
13039,Male,23,Married,High School,East,257262
13040,Female,49,Single,PhD,West,1836730
13041,Male,56,Single,PhD,North,1828010
13042,Female,59,Single,High School,East,269465
13043,Male,24,Single,Master,East,812259
13044,Male,29,Divorced,PhD,West,1901980
13045,Female,37,Divorced,Bachelor,South,1579431
13046,Male,69,Divorced,Master,South,247468
13047,Female,40,Married,PhD,South,238128
13048,Male,34,Divorced,Master,West,1677891
13049,Male,66,Single,PhD,South,1706473
13050,Male,49,Divorced,Bachelor,West,1228353
13051,Male,33,Single,PhD,West,1683741
13052,Male,56,Divorced,Bachelor,South,1746030
13053,Female,65,Divorced,PhD,West,557267
13054,Female,37,Single,PhD,West,482653
13055,Male,67,Single,Master,East,749969
13056,Male,63,Married,High School,North,1156701
13057,Female,24,Married,Bachelor,West,1893549
13058,Female,40,Married,Master,North,773794
13059,Male,31,Divorced,High School,South,342330
13060,Male,62,Divorced,Master,East,1622252
13061,Female,42,Single,Bachelor,East,1787504
13062,Male,65,Single,High School,West,446012
13063,Female,28,Married,High School,East,390383
13064,Male,48,Single,High School,North,1205118
13065,Female,65,Divorced,Bachelor,West,1736815
13066,Female,61,Single,Bachelor,East,911723
13067,Male,50,Single,Master,South,473970
13068,Female,53,Single,PhD,West,227375
13069,Male,53,Single,PhD,East,617486
13070,Male,67,Single,PhD,West,879375
13071,Male,56,Married,PhD,South,1753050
13072,Male,47,Married,Master,West,776097
13073,Female,40,Divorced,Bachelor,North,1571305
13074,Male,53,Married,Master,North,352331
13075,Male,45,Single,High School,East,1340177
13076,Male,64,Married,Bachelor,North,1662843
13077,Male,63,Divorced,Bachelor,North,1492863
13078,Female,39,Married,PhD,West,798787
13079,Male,67,Divorced,Master,West,844577
13080,Female,41,Divorced,PhD,East,1374950
13081,Female,62,Divorced,Bachelor,North,322258
13082,Female,53,Single,PhD,South,1182717
13083,Male,23,Divorced,High School,East,616684
13084,Male,34,Married,Bachelor,South,1244723
13085,Male,35,Married,High School,North,1898206
13086,Male,53,Married,Bachelor,East,453104
13087,Female,62,Divorced,PhD,South,587742
13088,Female,42,Divorced,Bachelor,East,1120105
13089,Male,21,Single,Bachelor,West,1018095
13090,Male,51,Divorced,Master,West,1005907
13091,Male,67,Married,Master,South,537007
13092,Male,55,Single,High School,West,1167379
13093,Male,40,Married,Master,West,423839
13094,Male,52,Single,Bachelor,South,1751891
13095,Male,32,Divorced,Master,East,1118543
13096,Female,36,Single,PhD,South,1562426
13097,Female,28,Divorced,Master,West,1866104
13098,Female,34,Divorced,High School,East,203346
13099,Female,38,Married,Bachelor,West,1271838
13100,Male,50,Divorced,PhD,North,1521996
13101,Male,53,Divorced,PhD,South,1059894
13102,Male,54,Divorced,High School,South,1088339
13103,Male,64,Married,Master,South,677546
13104,Male,69,Divorced,Bachelor,South,416395
13105,Female,54,Married,High School,North,416496
13106,Male,69,Single,PhD,East,594478
13107,Female,27,Married,PhD,East,1958617
13108,Male,26,Married,PhD,East,407394
13109,Female,26,Divorced,High School,North,262632
13110,Male,42,Married,PhD,North,1452745
13111,Female,28,Single,Bachelor,East,941707
13112,Male,57,Married,PhD,East,1941813
13113,Male,35,Divorced,High School,North,1229399
13114,Male,46,Single,High School,West,322056
13115,Male,59,Divorced,PhD,North,1290551
13116,Female,23,Divorced,High School,South,860292
13117,Male,30,Married,Master,East,1436126
13118,Female,23,Divorced,High School,West,332533
13119,Male,50,Single,Master,East,875129
13120,Female,66,Single,High School,West,1119649
13121,Male,42,Single,High School,East,1270907
13122,Male,23,Single,High School,East,1213770
13123,Female,21,Married,PhD,East,967560
13124,Male,53,Single,High School,South,1713685
13125,Male,39,Married,Bachelor,North,255335
13126,Female,56,Divorced,PhD,West,1244918
13127,Male,54,Divorced,Master,South,1095406
13128,Female,51,Married,Bachelor,South,948507
13129,Male,63,Divorced,Bachelor,East,1363708
13130,Female,44,Divorced,Bachelor,West,1872911
13131,Female,32,Single,Bachelor,West,885641
13132,Female,33,Divorced,High School,West,1740129
13133,Female,36,Divorced,High School,West,216445
13134,Male,36,Married,Bachelor,West,1077646
13135,Male,40,Single,PhD,South,1734929
13136,Female,61,Divorced,Bachelor,West,352748
13137,Male,68,Divorced,Master,South,1075102
13138,Male,47,Married,Bachelor,West,531268
13139,Male,59,Divorced,High School,East,837234
13140,Female,33,Single,Master,South,1773216
13141,Male,24,Single,PhD,South,807289
13142,Male,52,Single,Bachelor,West,972218
13143,Female,65,Married,Master,West,349084
13144,Male,60,Single,Bachelor,North,990530
13145,Female,54,Single,PhD,East,1132886
13146,Female,59,Single,PhD,East,1098313
13147,Female,63,Single,Master,South,798830
13148,Male,37,Single,PhD,East,351416
13149,Male,44,Single,Master,North,833903
13150,Female,49,Married,PhD,West,1504474
13151,Female,66,Single,High School,West,970300
13152,Female,48,Divorced,Master,West,1940323
13153,Female,65,Married,Bachelor,South,475543
13154,Female,67,Divorced,Master,North,433781
13155,Female,42,Divorced,PhD,South,406466
13156,Male,48,Single,PhD,South,1297924
13157,Female,45,Divorced,PhD,East,418498
13158,Female,61,Divorced,Bachelor,East,1978599
13159,Female,23,Divorced,Bachelor,South,612922
13160,Male,33,Single,PhD,North,818299
13161,Male,51,Single,High School,South,1520901
13162,Male,33,Single,Master,South,357050
13163,Male,61,Married,PhD,South,889861
13164,Female,38,Single,High School,West,257366
13165,Male,57,Single,Bachelor,West,1169403
13166,Female,63,Divorced,PhD,North,1111133
13167,Female,54,Single,Master,East,1038822
13168,Female,37,Divorced,Master,East,1291119
13169,Female,41,Single,Bachelor,North,930324
13170,Female,56,Single,PhD,East,1757292
13171,Female,60,Single,PhD,South,671076
13172,Male,39,Single,PhD,West,667349
13173,Male,32,Single,High School,West,498035
13174,Male,48,Single,High School,East,1557569
13175,Male,31,Single,PhD,East,422221
13176,Male,68,Divorced,Master,North,749393
13177,Female,57,Married,High School,North,1468849
13178,Male,48,Married,Master,South,1749489
13179,Male,55,Single,High School,South,567396
13180,Male,64,Married,Bachelor,East,1949377
13181,Female,35,Divorced,Bachelor,North,306614
13182,Female,36,Divorced,Bachelor,West,1922218
13183,Female,65,Divorced,Master,North,703635
13184,Male,27,Married,Master,South,877193
13185,Male,67,Married,PhD,East,1833860
13186,Male,23,Married,PhD,East,1899777
13187,Male,51,Single,Bachelor,North,1361968
13188,Male,32,Divorced,Bachelor,North,967288
13189,Female,28,Divorced,High School,North,710197
13190,Male,45,Single,Bachelor,North,910972
13191,Female,64,Married,Bachelor,South,620612
13192,Male,55,Divorced,Bachelor,South,303252
13193,Female,32,Married,Master,North,674769
13194,Female,41,Single,Master,East,1949807
13195,Female,46,Married,Bachelor,West,1195623
13196,Female,22,Single,High School,West,1234307
13197,Male,34,Married,High School,South,1274015
13198,Male,66,Single,PhD,North,650615
13199,Male,24,Divorced,Bachelor,North,1350851
13200,Female,37,Single,Master,West,1763280
13201,Male,67,Married,Bachelor,East,1369459
13202,Male,68,Divorced,High School,West,497596
13203,Male,25,Married,Master,East,985854
13204,Male,44,Married,Master,West,1681641
13205,Female,69,Single,Master,North,1438432
13206,Female,27,Single,PhD,South,508181
13207,Male,43,Married,Bachelor,South,496721
13208,Male,67,Single,Bachelor,East,754394
13209,Male,37,Married,Bachelor,South,228799
13210,Female,32,Single,High School,South,485646
13211,Female,31,Single,Master,South,1574232
13212,Female,31,Married,Master,West,1084796
13213,Male,54,Divorced,High School,North,498319
13214,Female,67,Single,PhD,West,454339
13215,Female,57,Married,High School,North,624575
13216,Female,49,Divorced,Master,South,1040350
13217,Female,68,Single,PhD,West,394298
13218,Female,56,Single,PhD,North,1183036
13219,Male,47,Married,Master,West,1515615
13220,Male,62,Single,High School,East,1085399
13221,Male,42,Married,Bachelor,West,1795706
13222,Male,22,Married,Bachelor,South,462033
13223,Female,67,Single,Bachelor,West,609567
13224,Male,56,Divorced,High School,South,902324
13225,Male,68,Single,Master,East,1127323
13226,Male,50,Divorced,High School,South,1364490
13227,Female,27,Single,Bachelor,South,972295
13228,Male,32,Divorced,Bachelor,South,1438901
13229,Female,23,Single,Bachelor,West,230612
13230,Female,37,Divorced,High School,East,1436976
13231,Female,61,Divorced,High School,West,939963
13232,Male,52,Single,Bachelor,North,1353139
13233,Female,28,Single,PhD,West,1201426
13234,Male,43,Married,Bachelor,North,1737705
13235,Male,58,Divorced,Master,South,1763613
13236,Male,50,Single,High School,North,1970996
13237,Female,35,Married,PhD,South,842686
13238,Female,30,Single,PhD,East,1854631
13239,Male,58,Divorced,Master,East,1529560
13240,Female,35,Single,Bachelor,South,1994612
13241,Female,50,Single,Bachelor,South,1848008
13242,Female,66,Married,Bachelor,South,1834473
13243,Male,46,Single,Master,North,1224243
13244,Female,65,Married,High School,East,826459
13245,Female,34,Divorced,High School,South,220388
13246,Male,23,Divorced,Master,North,688508
13247,Female,56,Single,High School,South,379258
13248,Male,46,Married,Master,East,1172703
13249,Female,34,Divorced,Master,West,538856
13250,Female,51,Single,PhD,East,684856
13251,Female,34,Single,PhD,West,391700
13252,Female,60,Single,High School,East,644541
13253,Female,30,Single,PhD,South,1602007
13254,Female,29,Single,High School,East,801664
13255,Male,66,Married,Master,South,986127
13256,Female,60,Single,High School,North,439731
13257,Female,63,Single,PhD,West,550807
13258,Female,62,Single,High School,West,244553
13259,Male,38,Single,PhD,North,1786011
13260,Male,56,Single,Master,West,280433
13261,Male,56,Single,Bachelor,North,1557408
13262,Female,32,Single,Master,South,1017915
13263,Female,60,Divorced,PhD,East,1292158
13264,Male,23,Divorced,High School,West,806181
13265,Male,38,Single,PhD,East,810496
13266,Male,27,Married,PhD,South,511650
13267,Female,51,Single,Bachelor,West,1518969
13268,Male,21,Married,High School,North,558892
13269,Female,51,Married,PhD,North,451083
13270,Female,33,Married,Master,West,1190711
13271,Female,49,Married,Master,South,236141
13272,Male,23,Married,PhD,East,649880
13273,Female,49,Divorced,PhD,East,842331
13274,Male,55,Single,PhD,East,1801655
13275,Male,35,Divorced,PhD,West,1008400
13276,Male,41,Divorced,Master,East,1791503
13277,Male,39,Single,Bachelor,North,1371167
13278,Female,48,Divorced,PhD,East,1749114
13279,Female,24,Single,High School,South,1846060
13280,Female,65,Single,Bachelor,East,730043
13281,Female,33,Single,Master,North,1478632
13282,Male,35,Single,PhD,East,1460656
13283,Male,68,Married,PhD,East,1478523
13284,Male,59,Married,PhD,West,1184381
13285,Male,52,Divorced,PhD,South,1407818
13286,Female,23,Single,High School,East,1267539
13287,Male,50,Single,PhD,East,1280537
13288,Female,40,Single,Master,West,1629638
13289,Male,22,Single,High School,South,1085086
13290,Male,45,Married,Bachelor,South,524157
13291,Male,31,Married,Bachelor,West,969926
13292,Male,21,Married,Bachelor,South,1958838
13293,Female,68,Divorced,PhD,South,443519
13294,Female,69,Single,Bachelor,North,1936377
13295,Female,68,Married,High School,East,1775555
13296,Female,30,Married,High School,East,777735
13297,Male,37,Single,Bachelor,North,1287730
13298,Male,50,Married,Bachelor,South,475597
13299,Female,55,Single,High School,East,1333816
13300,Female,39,Single,Master,South,1325205
