customer_id,credit_score,risk_segment
11812,838,Very Low
11813,351,High
11814,532,High
11815,300,High
11816,688,Low
11817,491,High
11818,400,High
11819,525,High
11820,679,Low
11821,803,Very Low
11822,728,Low
11823,670,Medium
11824,317,High
11825,826,Very Low
11826,809,Very Low
11827,332,High
11828,543,High
11829,566,High
11830,840,Very Low
11831,819,Very Low
11832,841,Very Low
11833,428,High
11834,820,Very Low
11835,610,Medium
11836,790,Very Low
11837,676,Low
11838,302,High
11839,813,Very Low
11840,743,Very Low
11841,755,Very Low
11842,358,High
11843,814,Very Low
11844,817,Very Low
11845,826,Very Low
11846,382,High
11847,541,High
11848,505,High
11849,324,High
11850,460,High
11851,492,High
11852,416,High
11853,765,Very Low
11854,772,Very Low
11855,826,Very Low
11856,426,High
11857,617,Medium
11858,500,High
11859,388,High
11860,845,Very Low
11861,666,Medium
11862,822,Very Low
11863,506,High
11864,798,Very Low
11865,584,Medium
11866,822,Very Low
11867,684,Low
11868,764,Very Low
11869,712,Low
11870,490,High
11871,791,Very Low
11872,591,Medium
11873,359,High
11874,570,High
11875,333,High
11876,315,High
11877,588,Medium
11878,425,High
11879,779,Very Low
11880,331,High
11881,699,Low
11882,378,High
11883,839,Very Low
11884,441,High
11885,515,High
11886,676,Low
11887,458,High
11888,321,High
11889,324,High
11890,341,High
11891,844,Very Low
11892,806,Very Low
11893,645,Medium
11894,766,Very Low
11895,797,Very Low
11896,611,Medium
11897,452,High
11898,613,Medium
11899,501,High
11900,406,High
11901,501,High
11902,763,Very Low
11903,668,Medium
11904,525,High
11905,403,High
11906,737,Low
11907,803,Very Low
11908,745,Very Low
11909,753,Very Low
11910,446,High
11911,817,Very Low
11912,670,Medium
11913,751,Very Low
11914,470,High
11915,680,Low
11916,545,High
11917,746,Very Low
11918,532,High
11919,682,Low
11920,439,High
11921,660,Medium
11922,377,High
11923,753,Very Low
11924,743,Very Low
11925,362,High
11926,585,Medium
11927,773,Very Low
11928,383,High
11929,304,High
11930,726,Low
11931,310,High
11932,350,High
11933,695,Low
11934,802,Very Low
11935,672,Low
11936,739,Low
11937,702,Low
11938,636,Medium
11939,804,Very Low
11940,721,Low
11941,479,High
11942,706,Low
11943,393,High
11944,305,High
11945,506,High
11946,719,Low
11947,517,High
11948,801,Very Low
11949,749,Very Low
11950,480,High
11951,792,Very Low
11952,437,High
11953,303,High
11954,765,Very Low
11955,663,Medium
11956,725,Low
11957,328,High
11958,506,High
11959,811,Very Low
11960,725,Low
11961,694,Low
11962,774,Very Low
11963,545,High
11964,670,Medium
11965,442,High
11966,327,High
11967,415,High
11968,736,Low
11969,314,High
11970,339,High
11971,773,Very Low
11972,333,High
11973,847,Very Low
11974,582,Medium
11975,697,Low
11976,541,High
11977,430,High
11978,430,High
11979,487,High
11980,721,Low
11981,783,Very Low
11982,424,High
11983,414,High
11984,762,Very Low
11985,399,High
11986,775,Very Low
11987,329,High
11988,542,High
11989,378,High
11990,490,High
11991,831,Very Low
11992,802,Very Low
11993,414,High
11994,581,Medium
11995,779,Very Low
11996,825,Very Low
11997,385,High
11998,807,Very Low
11999,849,Very Low
12000,484,High
12001,841,Very Low
12002,526,High
12003,653,Medium
12004,408,High
12005,632,Medium
12006,763,Very Low
12007,737,Low
12008,642,Medium
12009,664,Medium
12010,636,Medium
12011,315,High
12012,441,High
12013,365,High
12014,387,High
12015,485,High
12016,338,High
12017,605,Medium
12018,726,Low
12019,842,Very Low
12020,363,High
12021,384,High
12022,557,High
12023,598,Medium
12024,357,High
12025,412,High
12026,385,High
12027,568,High
12028,811,Very Low
12029,422,High
12030,767,Very Low
12031,407,High
12032,522,High
12033,709,Low
12034,544,High
12035,521,High
12036,628,Medium
12037,722,Low
12038,544,High
12039,843,Very Low
12040,375,High
12041,679,Low
12042,390,High
12043,601,Medium
12044,837,Very Low
12045,406,High
12046,505,High
12047,694,Low
12048,307,High
12049,314,High
12050,492,High
12051,800,Very Low
12052,305,High
12053,414,High
12054,365,High
12055,394,High
12056,480,High
12057,318,High
12058,824,Very Low
12059,423,High
12060,563,High
12061,676,Low
12062,391,High
12063,646,Medium
12064,416,High
12065,593,Medium
12066,661,Medium
12067,488,High
12068,601,Medium
12069,717,Low
12070,836,Very Low
12071,812,Very Low
12072,758,Very Low
12073,570,High
12074,773,Very Low
12075,465,High
12076,460,High
12077,710,Low
12078,735,Low
12079,567,High
12080,677,Low
12081,744,Very Low
12082,720,Low
12083,305,High
12084,514,High
12085,762,Very Low
12086,682,Low
12087,647,Medium
12088,691,Low
12089,817,Very Low
12090,487,High
12091,453,High
12092,476,High
12093,426,High
12094,441,High
12095,725,Low
12096,668,Medium
12097,722,Low
12098,552,High
12099,547,High
12100,315,High
12101,696,Low
12102,413,High
12103,713,Low
12104,440,High
12105,638,Medium
12106,454,High
12107,721,Low
12108,791,Very Low
12109,337,High
12110,478,High
12111,450,High
12112,345,High
12113,810,Very Low
12114,413,High
12115,732,Low
12116,699,Low
12117,566,High
12118,709,Low
12119,532,High
12120,314,High
12121,485,High
12122,637,Medium
12123,317,High
12124,496,High
12125,585,Medium
12126,458,High
12127,662,Medium
12128,766,Very Low
12129,509,High
12130,795,Very Low
12131,430,High
12132,829,Very Low
12133,655,Medium
12134,735,Low
12135,587,Medium
12136,464,High
12137,370,High
12138,583,Medium
12139,331,High
12140,468,High
12141,719,Low
12142,385,High
12143,309,High
12144,828,Very Low
12145,651,Medium
12146,438,High
12147,600,Medium
12148,426,High
12149,828,Very Low
12150,491,High
12151,774,Very Low
12152,506,High
12153,560,High
12154,406,High
12155,632,Medium
12156,341,High
12157,647,Medium
12158,430,High
12159,396,High
12160,804,Very Low
12161,584,Medium
12162,761,Very Low
12163,477,High
12164,516,High
12165,692,Low
12166,311,High
12167,611,Medium
12168,816,Very Low
12169,776,Very Low
12170,476,High
12171,575,High
12172,584,Medium
12173,546,High
12174,510,High
12175,591,Medium
12176,396,High
12177,457,High
12178,488,High
12179,551,High
12180,650,Medium
12181,684,Low
12182,766,Very Low
12183,610,Medium
12184,409,High
12185,405,High
12186,842,Very Low
12187,363,High
12188,575,High
12189,675,Low
12190,584,Medium
12191,530,High
12192,482,High
12193,844,Very Low
12194,480,High
12195,565,High
12196,839,Very Low
12197,652,Medium
12198,786,Very Low
12199,792,Very Low
12200,519,High
12201,342,High
12202,844,Very Low
12203,315,High
12204,822,Very Low
12205,407,High
12206,617,Medium
12207,811,Very Low
12208,418,High
12209,300,High
12210,612,Medium
12211,372,High
12212,627,Medium
12213,806,Very Low
12214,511,High
12215,446,High
12216,418,High
12217,586,Medium
12218,321,High
12219,420,High
12220,375,High
12221,382,High
12222,656,Medium
12223,559,High
12224,450,High
12225,818,Very Low
12226,404,High
12227,502,High
12228,505,High
12229,494,High
12230,622,Medium
12231,515,High
12232,331,High
12233,753,Very Low
12234,369,High
12235,367,High
12236,440,High
12237,534,High
12238,654,Medium
12239,791,Very Low
12240,323,High
12241,339,High
12242,612,Medium
12243,665,Medium
12244,529,High
12245,618,Medium
12246,799,Very Low
12247,446,High
12248,754,Very Low
12249,585,Medium
12250,499,High
12251,547,High
12252,794,Very Low
12253,523,High
12254,537,High
12255,787,Very Low
12256,527,High
12257,774,Very Low
12258,651,Medium
12259,352,High
12260,756,Very Low
12261,605,Medium
12262,559,High
12263,796,Very Low
12264,323,High
12265,538,High
12266,458,High
12267,643,Medium
12268,675,Low
12269,387,High
12270,550,High
12271,387,High
12272,655,Medium
12273,459,High
12274,378,High
12275,769,Very Low
12276,614,Medium
12277,781,Very Low
12278,823,Very Low
12279,722,Low
12280,753,Very Low
12281,452,High
12282,546,High
12283,612,Medium
12284,581,Medium
12285,495,High
12286,328,High
12287,378,High
12288,482,High
12289,652,Medium
12290,816,Very Low
12291,799,Very Low
12292,336,High
12293,373,High
12294,420,High
12295,842,Very Low
12296,313,High
12297,589,Medium
12298,638,Medium
12299,832,Very Low
12300,707,Low
12301,528,High
12302,527,High
12303,458,High
12304,349,High
12305,477,High
12306,598,Medium
12307,828,Very Low
12308,489,High
12309,336,High
12310,376,High
12311,762,Very Low
12312,837,Very Low
12313,742,Very Low
12314,776,Very Low
12315,615,Medium
12316,423,High
12317,734,Low
12318,619,Medium
12319,781,Very Low
12320,680,Low
12321,491,High
12322,445,High
12323,779,Very Low
12324,778,Very Low
12325,427,High
12326,509,High
12327,315,High
12328,744,Very Low
12329,630,Medium
12330,491,High
12331,585,Medium
12332,791,Very Low
12333,369,High
12334,321,High
12335,697,Low
12336,599,Medium
12337,362,High
12338,674,Low
12339,319,High
12340,749,Very Low
12341,644,Medium
12342,721,Low
12343,570,High
12344,310,High
12345,794,Very Low
12346,734,Low
12347,332,High
12348,680,Low
12349,463,High
12350,657,Medium
12351,802,Very Low
12352,630,Medium
12353,619,Medium
12354,500,High
12355,788,Very Low
12356,332,High
12357,694,Low
12358,617,Medium
12359,393,High
12360,616,Medium
12361,635,Medium
12362,739,Low
12363,323,High
12364,561,High
12365,375,High
12366,581,Medium
12367,544,High
12368,481,High
12369,639,Medium
12370,567,High
12371,779,Very Low
12372,807,Very Low
12373,551,High
12374,505,High
12375,815,Very Low
12376,328,High
12377,433,High
12378,346,High
12379,738,Low
12380,545,High
12381,708,Low
12382,435,High
12383,804,Very Low
12384,684,Low
12385,753,Very Low
12386,657,Medium
12387,692,Low
12388,397,High
12389,348,High
12390,360,High
12391,542,High
12392,671,Low
12393,726,Low
12394,472,High
12395,635,Medium
12396,446,High
12397,599,Medium
12398,325,High
12399,848,Very Low
12400,505,High
12401,451,High
12402,761,Very Low
12403,756,Very Low
12404,467,High
12405,675,Low
12406,502,High
12407,478,High
12408,737,Low
12409,516,High
12410,458,High
12411,804,Very Low
12412,656,Medium
12413,369,High
12414,598,Medium
12415,422,High
12416,566,High
12417,723,Low
12418,485,High
12419,454,High
12420,468,High
12421,639,Medium
12422,718,Low
12423,522,High
12424,813,Very Low
12425,765,Very Low
12426,388,High
12427,312,High
12428,335,High
12429,537,High
12430,725,Low
12431,513,High
12432,314,High
12433,434,High
12434,726,Low
12435,837,Very Low
12436,839,Very Low
12437,344,High
12438,820,Very Low
12439,370,High
12440,595,Medium
12441,552,High
12442,495,High
12443,485,High
12444,797,Very Low
12445,446,High
12446,419,High
12447,475,High
12448,805,Very Low
12449,327,High
12450,727,Low
12451,321,High
12452,385,High
12453,781,Very Low
12454,467,High
12455,599,Medium
12456,795,Very Low
12457,330,High
12458,390,High
12459,560,High
12460,789,Very Low
12461,712,Low
12462,496,High
12463,426,High
12464,392,High
12465,569,High
12466,742,Very Low
12467,528,High
12468,715,Low
12469,604,Medium
12470,465,High
12471,392,High
12472,811,Very Low
12473,684,Low
12474,408,High
12475,766,Very Low
12476,505,High
12477,578,High
12478,453,High
12479,637,Medium
12480,762,Very Low
12481,527,High
12482,639,Medium
12483,797,Very Low
12484,485,High
12485,412,High
12486,786,Very Low
12487,790,Very Low
12488,416,High
12489,398,High
12490,596,Medium
12491,449,High
12492,330,High
12493,456,High
12494,724,Low
12495,827,Very Low
12496,354,High
12497,444,High
12498,317,High
12499,584,Medium
12500,518,High
12501,514,High
12502,644,Medium
12503,550,High
12504,705,Low
12505,636,Medium
12506,344,High
12507,741,Very Low
12508,430,High
12509,428,High
12510,482,High
12511,533,High
12512,600,Medium
12513,612,Medium
12514,584,Medium
12515,829,Very Low
12516,533,High
12517,692,Low
12518,396,High
12519,375,High
12520,671,Low
12521,761,Very Low
12522,308,High
12523,458,High
12524,685,Low
12525,401,High
12526,408,High
12527,677,Low
12528,333,High
12529,667,Medium
12530,820,Very Low
12531,562,High
12532,670,Medium
12533,643,Medium
12534,463,High
12535,674,Low
12536,799,Very Low
12537,344,High
12538,689,Low
12539,541,High
12540,759,Very Low
12541,318,High
12542,607,Medium
12543,346,High
12544,552,High
12545,782,Very Low
12546,576,High
12547,676,Low
12548,821,Very Low
12549,431,High
12550,612,Medium
12551,439,High
12552,437,High
12553,435,High
12554,624,Medium
12555,539,High
12556,449,High
12557,334,High
12558,423,High
12559,807,Very Low
12560,838,Very Low
12561,339,High
12562,755,Very Low
12563,754,Very Low
12564,661,Medium
12565,525,High
12566,841,Very Low
12567,607,Medium
12568,516,High
12569,593,Medium
12570,826,Very Low
12571,793,Very Low
12572,595,Medium
12573,372,High
12574,432,High
12575,784,Very Low
12576,788,Very Low
12577,513,High
12578,722,Low
12579,659,Medium
12580,679,Low
12581,611,Medium
12582,634,Medium
12583,680,Low
12584,334,High
12585,800,Very Low
12586,316,High
12587,446,High
12588,573,High
12589,685,Low
12590,365,High
12591,794,Very Low
12592,518,High
12593,379,High
12594,587,Medium
12595,721,Low
12596,799,Very Low
12597,581,Medium
12598,395,High
12599,538,High
12600,352,High
12601,733,Low
12602,783,Very Low
12603,368,High
12604,371,High
12605,556,High
12606,593,Medium
12607,555,High
12608,573,High
12609,370,High
12610,517,High
12611,323,High
12612,795,Very Low
12613,546,High
12614,695,Low
12615,765,Very Low
12616,845,Very Low
12617,514,High
12618,695,Low
12619,571,High
12620,318,High
12621,528,High
12622,424,High
12623,532,High
12624,504,High
12625,559,High
12626,702,Low
12627,787,Very Low
12628,472,High
12629,460,High
12630,572,High
12631,559,High
12632,521,High
12633,415,High
12634,464,High
12635,685,Low
12636,644,Medium
12637,596,Medium
12638,696,Low
12639,451,High
12640,398,High
12641,745,Very Low
12642,364,High
12643,714,Low
12644,445,High
12645,809,Very Low
12646,323,High
12647,514,High
12648,669,Medium
12649,831,Very Low
12650,649,Medium
12651,810,Very Low
12652,351,High
12653,504,High
12654,420,High
12655,361,High
12656,310,High
12657,548,High
12658,529,High
12659,388,High
12660,802,Very Low
12661,472,High
12662,740,Low
12663,659,Medium
12664,662,Medium
12665,848,Very Low
12666,524,High
12667,690,Low
12668,765,Very Low
12669,663,Medium
12670,467,High
12671,718,Low
12672,673,Low
12673,825,Very Low
12674,521,High
12675,436,High
12676,368,High
12677,488,High
12678,349,High
12679,455,High
12680,796,Very Low
12681,495,High
12682,775,Very Low
12683,528,High
12684,707,Low
12685,790,Very Low
12686,518,High
12687,812,Very Low
12688,320,High
12689,723,Low
12690,407,High
12691,634,Medium
12692,649,Medium
12693,607,Medium
12694,556,High
12695,736,Low
12696,716,Low
12697,310,High
12698,642,Medium
12699,724,Low
12700,644,Medium
12701,531,High
12702,604,Medium
12703,487,High
12704,779,Very Low
12705,729,Low
12706,767,Very Low
12707,315,High
12708,835,Very Low
12709,307,High
12710,794,Very Low
12711,623,Medium
12712,608,Medium
12713,794,Very Low
12714,748,Very Low
12715,778,Very Low
12716,513,High
12717,434,High
12718,710,Low
12719,719,Low
12720,611,Medium
12721,569,High
12722,684,Low
12723,318,High
12724,622,Medium
12725,797,Very Low
12726,492,High
12727,562,High
12728,628,Medium
12729,672,Low
12730,411,High
12731,523,High
12732,663,Medium
12733,651,Medium
12734,379,High
12735,475,High
12736,465,High
12737,723,Low
12738,712,Low
12739,768,Very Low
12740,533,High
12741,379,High
12742,760,Very Low
12743,810,Very Low
12744,656,Medium
12745,445,High
12746,483,High
12747,739,Low
12748,527,High
12749,716,Low
12750,375,High
12751,511,High
12752,678,Low
12753,465,High
12754,391,High
12755,727,Low
12756,495,High
12757,550,High
12758,713,Low
12759,617,Medium
12760,844,Very Low
12761,418,High
12762,782,Very Low
12763,462,High
12764,401,High
12765,672,Low
12766,589,Medium
12767,382,High
12768,744,Very Low
12769,383,High
12770,773,Very Low
12771,361,High
12772,394,High
12773,565,High
12774,733,Low
12775,418,High
12776,627,Medium
12777,612,Medium
12778,538,High
12779,472,High
12780,446,High
12781,779,Very Low
12782,653,Medium
12783,617,Medium
12784,348,High
12785,698,Low
12786,655,Medium
12787,395,High
12788,441,High
12789,777,Very Low
12790,742,Very Low
12791,377,High
12792,839,Very Low
12793,781,Very Low
12794,436,High
12795,575,High
12796,589,Medium
12797,368,High
12798,420,High
12799,460,High
12800,455,High
12801,480,High
12802,538,High
12803,326,High
12804,477,High
12805,331,High
12806,322,High
12807,472,High
12808,829,Very Low
12809,705,Low
12810,327,High
12811,570,High
12812,575,High
12813,715,Low
12814,770,Very Low
12815,755,Very Low
12816,608,Medium
12817,726,Low
12818,399,High
12819,386,High
12820,577,High
12821,397,High
12822,763,Very Low
12823,407,High
12824,341,High
12825,778,Very Low
12826,795,Very Low
12827,515,High
12828,780,Very Low
12829,488,High
12830,413,High
12831,622,Medium
12832,732,Low
12833,451,High
12834,345,High
12835,800,Very Low
12836,612,Medium
12837,371,High
12838,791,Very Low
12839,810,Very Low
12840,433,High
12841,360,High
12842,645,Medium
12843,751,Very Low
12844,329,High
12845,347,High
12846,543,High
12847,619,Medium
12848,718,Low
12849,323,High
12850,330,High
12851,461,High
12852,688,Low
12853,697,Low
12854,655,Medium
12855,380,High
12856,703,Low
12857,438,High
12858,367,High
12859,667,Medium
12860,650,Medium
12861,744,Very Low
12862,520,High
12863,504,High
12864,792,Very Low
12865,782,Very Low
12866,692,Low
12867,808,Very Low
12868,808,Very Low
12869,314,High
12870,579,High
12871,474,High
12872,763,Very Low
12873,779,Very Low
12874,578,High
12875,802,Very Low
12876,418,High
12877,591,Medium
12878,569,High
12879,726,Low
12880,632,Medium
12881,744,Very Low
12882,636,Medium
12883,664,Medium
12884,503,High
12885,846,Very Low
